Date,Promotion2,Weekly_Sales
20120120,3004.75,838751.5
20120127,1267.64,820059.89
20120203,1596.92,939158.25
20120210,2569.2,1081005.64
20120217,6005.06,965788.76
20120224,5211.81,917924.47
20120302,1400.8,955641.74
20120309,480.42,1028569.01
20120316,161.0,919503.4
20120323,150.86,874790.6799999999
20120330,169.73,922018.43
20120413,2941.14,889670.29
20120420,865.21,923600.02
20120427,32.65,911969.0
20120601,3.0,1015853.03
20120608,54.6,1106176.83
20120615,153.8,1029248.22
20120622,372.0,1056282.91
20120629,274.0,1051190.44
20120706,230.0,1180470.8
20120713,72.3,1063149.78
20120720,35.8,1049625.9
20120727,112.64,1031745.14
20120803,49.21,1090915.09
20120810,17.6,1121476.51
20120817,16.0,1068292.56
20120824,33.6,1022704.2
20120831,3.4,1053495.51
20120907,6.0,1081874.03
20120921,3.82,961084.08
20120928,7.64,964726.37
20111111,44021.61,1800728.07
20111118,5487.82,1723739.44
20111125,27.47,2504400.71
20111202,294.47,1806924.74
20111209,48.0,2014665.98
20111216,28.09,2205919.86
20111223,239.89,2739019.75
20111230,50076.68,1650604.6
20120106,29675.22,1535287.4
20120113,16237.87,1492399.13
20120120,9280.81,1542131.05
20120127,4172.39,1263534.86
20120203,6256.0,1564246.02
20120210,6206.22,1651605.35
20120217,10670.84,1606221.56
20120224,13384.32,1648602.39
20120302,3088.37,1509323.09
20120309,917.3,1607343.41
20120316,175.65,1635984.07
20120323,506.34,1620839.34
20120330,180.11,1615494.14
20120413,4770.63,1650405.21
20120420,2681.1,1639999.47
20120427,901.65,1565498.84
20120601,31.2,1900638.6
20120608,414.6,1764756.31
20120615,614.9,1773500.56
20120622,821.5,1837884.79
20120629,585.9,1842555.32
20120706,303.6,2062224.92
20120713,219.2,1755889.53
20120720,164.46,1730913.66
20120727,289.37,1625883.71
20120803,194.67,1705810.84
20120810,148.66,1720537.26
20120817,33.65,1735339.59
20120824,85.3,1780443.36
20120831,59.81,1731935.43
20120907,56.16,1840955.23
20120914,17.82,1519604.5
20120921,63.82,1557485.75
20120928,39.82,1540687.63
20111111,12223.82,1402654.95
20111118,1654.68,1255081.22
20111125,179.73,1929738.27
20111202,75.0,1368130.35
20111209,21.0,1467024.3
20111216,18.24,1429954.66
20111223,1.53,1796203.51
20111230,49826.06,1270036.53
20120106,19549.51,1466046.07
20120113,1843.24,1161190.29
20120120,1280.59,1129540.48
20120127,887.0,1132948.48
20120203,3682.17,1531599.44
20120210,2774.5,1572966.15
20120217,6880.29,1501503.68
20120224,3338.06,1323487.91
20120302,872.4,1451740.57
20120309,101.02,1680764.06
20120316,44.26,1337875.49
20120323,48.94,1216059.41
20120330,57.61,1209524.11
20120413,5630.15,1290684.95
20120420,3895.86,1180797.2
20120427,564.36,1170456.16
20120511,392.0,1264575.18
20120608,101.2,1440687.69
20120615,101.0,1229760.97
20120622,18.4,1180671.55
20120629,37.2,1129031.98
20120706,98.6,1500863.54
20120713,19.8,1179915.04
20120720,61.2,1149427.48
20120727,25.6,1135035.09
20120803,28.5,1376520.1
20120810,69.48,1269113.41
20120817,1.98,1184198.41
20120824,10.92,1199309.59
20120831,3.2,1227118.75
20120907,43.42,1469693.99
20120914,6.98,1124660.77
20120921,104.0,1135340.19
20120928,7.91,1129508.61
20111111,7331.95,531600.62
20111118,967.62,504601.29
20111125,0.0,913165.19
20111223,5.21,1016637.39
20111230,17155.07,551743.05
20120106,13427.99,469773.85
20120113,7403.46,444756.37
20120120,2502.83,446863.31
20120127,2011.62,395987.24
20120203,2347.13,493159.35
20120210,2427.87,545840.05
20120217,5665.86,559606.91
20120224,3357.2,488782.63
20120302,800.94,500801.72
20120309,396.61,504750.35
20120316,94.3,489293.72
20120323,69.69,517408.48
20120330,42.04,504566.28
20120413,4370.68,520493.83
20120420,1908.99,525200.59
20120608,117.2,554093.15
20120615,306.6,552338.76
20120622,492.8,581854.5
20120629,329.04,555954.13
20120706,132.2,578832.41
20120713,163.0,514709.76
20120720,212.35,506705.36
20120727,190.7,475158.24
20120803,149.02,504754.74
20120810,341.19,518628.42
20120817,167.24,416881.66
20120824,71.53,615026.15
20120831,64.33,545844.91
20120907,49.02,540811.85
20120914,89.66,475127.18
20120921,24.91,489079.23
20120928,7.91,489674.23
20111111,276.94,409686.63
20111118,97.38,436462.63
20111230,2027.77,376777.45
20120106,1905.66,457030.86
20120113,452.88,447023.91
20120120,3.47,438760.62
20120203,2.82,434080.74
20120210,4.0,451365.99
20120217,745.13,435109.11
20120224,557.62,425215.71
20120302,0.02,438640.61
20120323,0.5,430222.97
20120330,0.5,449603.91
20120413,856.15,428784.7
20120420,692.6,462909.41
20111111,8716.86,1444783.64
20111118,591.76,1445174.79
20111125,92.35,1934099.65
20111202,96.94,1388809.43
20111209,11.87,1556798.94
20111216,47.0,1611196.61
20111223,18.26,2026176.14
20111230,24716.69,1355405.95
20120106,25953.41,1401232.52
20120113,14136.14,1377485.12
20120120,2626.22,1372504.9
20120127,1189.61,1259941.48
20120203,2578.65,1391479.91
20120210,3789.56,1527688.58
20120217,6689.78,1570813.52
20120224,4657.57,1392543.37
20120302,1039.56,1427881.22
20120309,768.91,1439034.86
20120316,801.74,1481728.13
20120323,70.51,1365824.97
20120330,584.62,1318854.22
20120406,399.0,1496169.81
20120413,4720.65,1407842.91
20120420,645.86,1407036.59
20120427,-0.91,1311352.25
20120622,26.0,1394065.76
20120629,7.6,1349202.25
20120706,1.95,1458059.42
20120713,2.1,1374301.34
20120720,10.59,1392395.2
20120727,35.94,1303732.36
20120803,15.96,1390174.63
20120810,18.96,1386472.59
20120817,40.96,1410181.7
20120824,25.88,1379783.21
20120831,27.94,1373651.49
20120907,61.94,1358111.62
20120914,11.76,1327705.44
20120921,65.82,1373064.87
20120928,16.73,1279080.58
20111111,7842.47,1182733.0
20111118,662.96,1181651.55
20111125,443.76,1684468.66
20111202,65.0,1179773.88
20111209,63.0,1415746.91
20111216,79.0,1556017.91
20111223,10.3,1959526.96
20111230,51732.49,1102367.65
20120106,33209.84,1099937.25
20120113,14928.54,1071598.36
20120120,6229.68,1080012.04
20120127,2986.04,1051864.6
20120203,4740.74,1156826.31
20120210,9309.88,1129422.86
20120217,12371.88,1243812.59
20120224,7738.97,1091822.72
20120302,4330.7,1153332.89
20120309,1206.5,1124537.97
20120316,207.8,1138101.18
20120323,147.83,1146632.46
20120330,144.83,1108686.87
20120413,5969.12,1171834.47
20120420,2726.52,1121405.91
20120427,126.71,1126962.44
20120601,55.0,1157557.79
20120608,361.8,1246322.44
20120615,414.3,1234759.54
20120622,609.25,1196880.11
20120629,599.5,1178211.81
20120706,472.3,1214183.97
20120713,508.95,1141184.66
20120720,567.16,1167829.33
20120727,298.78,1144901.52
20120803,150.85,1183571.35
20120810,573.37,1227469.2
20120817,186.89,1261306.37
20120824,147.41,1272809.11
20120831,227.72,1183979.27
20120907,172.04,1126685.95
20120914,77.77,1156377.47
20120921,88.82,1159119.6
20120928,16.73,1157111.15
20111111,126.28,271961.04
20111118,6.0,251294.5
20111125,6.0,255996.47
20111230,1919.79,215359.21
20120106,1279.42,267058.08
20120113,70.73,279447.22000000003
20120120,61.51,244899.2
20120127,12.47,236920.49
20120203,7.4,256091.32
20120210,1.5,282552.58
20120217,262.95,266300.98
20120224,268.61,242526.7
20120302,24.96,248051.53
20120309,3.68,287346.29
20120316,3.0,278067.73
20120323,3.68,246970.97
20120413,335.84,312698.67
20120420,119.92,261837.2
20120427,8.97,249798.75
20111111,6524.97,991570.02
20111118,1014.27,947552.44
20111125,317.08,1345595.82
20111202,70.94,988742.08
20111209,3.0,1084243.91
20111216,300.0,1151052.86
20111223,0.18,1593655.96
20111230,21909.93,965512.36
20120106,18094.69,953844.85
20120113,8431.82,913755.12
20120120,3015.89,910899.05
20120127,1594.36,872450.37
20120203,1767.26,939367.14
20120210,4394.52,1047658.09
20120217,4644.97,1123446.51
20120224,3367.59,950154.24
20120302,469.84,990263.7
20120309,209.07,976393.43
20120316,94.31,999298.43
20120323,107.42,945143.33
20120330,104.84,938861.77
20120413,3729.58,987353.65
20120420,2573.19,977628.78
20120427,886.23,940299.87
20120525,43.0,1015737.61
20120608,85.4,999511.29
20120615,32.4,982345.51
20120622,169.0,1000285.1
20120629,52.2,942970.63
20120706,174.8,1007867.68
20120713,20.2,954677.75
20120720,98.0,950929.59
20120727,92.22,917883.79
20120803,45.0,973250.41
20120810,12.0,1004523.59
20120817,32.6,1013820.86
20120824,83.8,926250.21
20120831,64.2,933487.71
20120907,-5.98,976415.56
20120921,5.73,943047.78
20120928,3.82,928629.31
20111111,13392.67,880576.33
20111118,110.12,820964.1
20111216,0.27,1115255.65
20111223,22.4,1550214.02
20111230,34766.99,904650.55
20120106,13987.28,671708.09
20120113,7532.95,625135.11
20120120,4413.52,669850.04
20120127,2928.52,588722.99
20120203,3718.52,746901.03
20120210,4373.03,849779.14
20120217,7982.96,824568.39
20120224,6749.11,805028.74
20120302,1775.2,766571.1
20120309,344.55,796351.35
20120316,222.12,793045.82
20120323,107.69,760671.1
20120330,77.41,744525.69
20120413,4222.33,788633.42
20120420,4447.75,794660.24
20120427,1050.49,721212.45
20120608,44.0,873415.01
20120615,6.8,848289.41
20120622,32.8,911696.0
20120629,-7.6,892133.41
20120706,7.0,985479.64
20120921,87.37,772302.94
20120928,42.64,814099.86
20111111,519.25,328498.92
20111118,19.82,332901.94
20111230,1288.61,287425.22
20120106,2257.39,329467.82
20120113,1402.86,325976.34
20120120,294.59,330927.21
20120127,17.03,301444.94
20120203,1.5,310982.87
20120210,5.5,335741.9
20120217,417.07,326316.73
20120224,171.14,313270.45
20120302,0.02,315396.72000000003
20120309,1.5,318674.93
20120316,1.5,335345.82
20120330,0.5,304144.9
20120413,651.77,339407.94
20120420,317.91,323915.32
20120427,36.03,308389.82
20111111,56.53,501268.78
20111118,5.51,527495.09
20111230,1057.77,451327.61
20120106,1348.24,558343.57
20120113,581.46,546221.4
20120120,313.91,543894.07
20120127,27.75,514116.58
20120203,11.62,555424.24
20120210,3.0,527041.46
20120217,593.1,541071.29
20120224,282.22,518696.89
20120302,18.92,525559.17
20120309,2.0,535937.25
20120316,4.5,484588.34
20120330,0.5,533734.9400000001
20120413,621.72,506973.17
20120420,32.57,523483.19
20111111,691.41,411116.95
20111118,8.22,392003.13
20111230,1926.94,342667.35
20120106,2765.45,478483.2
20120113,125.33,423260.82
20120120,17.03,405215.91
20120127,4.47,412882.31
20120203,6.57,457711.68
20120210,11.21,469787.38
20120217,580.69,415513.97
20120224,328.86,409411.61
20120302,5.9,471115.38
20120309,1.8,452792.53
20120316,0.5,428465.11
20120330,0.5,408679.36
20120413,696.42,435790.74
20120420,5.67,401615.8
20111111,10678.05,1456957.38
20111118,215.22,1510397.27
20111125,292.94,2338832.4
20111202,59.47,1632894.58
20111216,15.15,1991824.05
20111223,16.14,2554482.84
20111230,53918.62,1537139.56
20120106,23319.85,1478537.93
20120113,13698.33,1369125.37
20120120,4005.7,1394841.03
20120127,2578.64,1320301.61
20120203,1873.54,1396150.15
20120210,1891.53,1442988.44
20120217,6962.91,1511041.69
20120224,6839.78,1412065.04
20120302,998.95,1453047.02
20120309,286.18,1470764.35
20120316,184.15,1522421.07
20120323,91.37,1469593.37
20120330,93.82,1499727.02
20120413,3521.71,1580732.73
20120420,207.27,1433391.04
20120601,5.8,1640476.77
20120608,351.8,1623442.24
20120615,76.4,1587499.82
20120622,244.0,1532316.79
20120629,238.8,1492388.98
20120706,254.4,1659221.99
20120713,125.2,1471261.76
20120720,246.4,1582168.27
20120727,77.44,1487797.54
20120803,173.2,1608277.74
20120810,122.0,1641867.92
20120817,133.06,1720221.91
20120824,81.74,1724669.75
20120831,73.5,1710923.94
20120907,31.76,1609811.75
20120914,4.0,1447614.08
20120921,112.91,1555672.51
20120928,50.82,1495607.07
20111111,4613.06,1037687.07
20111118,973.56,905399.99
20111125,387.88,1230011.95
20111202,23.47,1059676.62
20111209,48.0,1158708.98
20111223,0.03,1601585.7
20111230,25557.03,908853.15
20120106,20629.4,954576.86
20120113,8721.23,780607.52
20120120,4319.36,811365.42
20120127,1327.78,770157.29
20120203,2731.05,979552.34
20120210,3700.62,999785.48
20120217,7366.75,975500.87
20120224,4605.02,919301.81
20120302,1338.94,927732.02
20120309,404.23,954233.87
20120316,176.82,891154.18
20120323,126.67,844490.86
20120330,120.76,871945.64
20120413,4728.85,857811.17
20120420,1157.63,896979.93
20120427,0.33,875372.91
20120601,30.6,1037464.27
20120608,324.8,1079386.88
20120615,244.82,977950.28
20120622,438.0,1033552.18
20120629,253.2,988764.84
20120706,277.2,1182901.56
20120713,80.4,979848.71
20120720,89.01,968502.38
20120727,156.53,954396.85
20120803,377.88,1068346.76
20120810,130.69,1007906.43
20120817,27.3,969387.48
20120824,18.3,945318.47
20120831,38.81,987264.67
20120921,7.64,899768.4
20111111,14927.3,1302499.23
20111118,581.97,1230118.02
20111125,1053.98,1906713.35
20111202,305.47,1292436.23
20111209,120.0,1548661.45
20111216,89.0,1682368.32
20111223,30.33,2263722.68
20111230,56106.2,1264014.16
20120106,22866.83,1208191.61
20120113,14627.46,1134767.28
20120120,3671.37,1116295.24
20120127,2126.51,1079398.81
20120203,4696.86,1208825.6
20120210,7618.89,1238844.56
20120217,10710.9,1330451.46
20120224,9181.74,1224915.66
20120302,3211.73,1239813.26
20120309,285.89,1243814.77
20120316,48.97,1201511.62
20120323,49.08,1215354.38
20120330,9.66,1239423.19
20120413,3192.24,1323004.73
20120420,1165.88,1220815.33
20120427,7.76,1248950.65
20120601,-2.0,1374891.36
20120608,527.4,1436383.84
20120615,599.0,1384584.59
20120622,753.88,1386407.17
20120629,346.02,1355600.01
20120706,306.7,1456300.89
20120713,85.84,1332594.07
20120720,102.5,1347175.93
20120727,125.46,1344723.97
20120803,83.46,1439607.35
20120810,78.18,1504545.94
20120817,41.94,1560590.05
20120824,-20.0,1464462.85
20120831,14.94,1360517.52
20120907,22.8,1392143.82
20120921,72.64,1276609.36
20120928,51.73,1307928.01
20111111,274.85,643125.29
20111118,12.31,567673.87
20111230,1447.26,454412.28
20120106,2655.21,636372.37
20120113,2536.15,664348.2
20120120,1982.9,579499.9299999999
20120127,539.32,538978.67
20120203,17.81,588448.21
20120210,13.93,674919.45
20120217,736.8,606671.5
20120224,232.44,564304.15
20120302,10.78,585895.34
20120309,1.0,659816.15
20120316,1.5,618767.26
20120330,1.5,544408.14
20120413,848.67,639123.45
20120420,169.55,552529.23
20111111,944.52,615975.5
20111118,3.37,628115.61
20111230,1926.05,505405.85
20120106,1699.03,670993.01
20120113,209.71,663529.64
20120120,24.36,619225.65
20120127,8.64,587685.38
20120203,33.56,629176.71
20120217,1389.84,660632.0499999999
20120224,361.74,613042.97
20120302,2.56,693249.98
20120309,0.5,636677.67
20120413,1125.71,665687.92
20120420,1777.55,638144.98
20111111,224.31,312233.56
20111230,1566.42,263917.85
20120106,51.41,325327.93
20120113,27.6,312361.88
20120120,22.42,316948.39
20120127,12.28,308295.38
20120203,4.0,325986.05
20120210,11.5,325377.97000000003
20120217,1080.01,320691.21
20120224,18.53,315641.8
20120309,1.5,303438.24
20120323,3.0,296947.06
20120413,1118.27,311390.22
20120420,0.73,323233.8
20111111,5449.62,808624.8200000001
20111118,132.96,773603.77
20111125,384.82,1170672.94
20111202,120.76,875699.81
20111209,2.87,957155.31
20111216,8.92,1078905.68
20111223,89.14,1521957.99
20111230,43941.56,869403.63
20120106,33378.79,714081.0499999999
20120113,11219.72,676615.53
20120120,4038.51,700392.21
20120127,2618.49,624081.64
20120203,4373.64,757330.95
20120210,6113.95,803657.12
20120217,7421.99,858853.75
20120224,5786.94,753060.78
20120302,2515.25,782796.01
20120309,678.08,776968.87
20120316,375.7,788340.23
20120323,334.42,791835.37
20120330,206.18,777254.06
20120413,6047.12,781970.6
20120420,2667.05,776661.74
20120427,0.03,711571.88
20120601,48.2,837144.63
20120608,148.6,795133.0
20120615,252.7,821498.18
20120622,222.5,822569.16
20120629,425.6,773367.71
20120706,169.0,843361.1
20120713,118.9,749817.08
20120720,24.24,737613.65
20120727,167.95,711671.58
20120803,39.56,725729.51
20120810,50.6,733037.32
20120817,6.0,722496.9299999999
20120824,58.38,718232.26
20120831,6.0,734297.87
20120907,12.8,766512.66
20120921,92.28,723086.2
20120928,20.64,713173.95
