Date,Promotion5,Weekly_Sales
20120309,7489.48,755084.4
20120316,6576.96,767338.32
20120323,4878.22,729759.97
20120330,11593.14,724798.76
20120406,1615.27,761956.5800000001
20120413,1285.54,769319.04
20120420,2882.6,734858.91
20120427,2289.63,674829.58
20120504,3281.61,697645.32
20120511,2619.09,649945.54
20120518,2772.05,700554.16
20120525,4490.59,722891.24
20120601,3630.08,695439.83
20120608,4570.78,707895.72
20120615,3281.16,727049.04
20120622,7223.83,735870.0
20120629,3879.62,716341.39
20120706,3438.32,693013.59
20120713,1533.27,668132.36
20120720,4341.89,691200.33
20120727,4183.82,677789.14
20120803,5735.86,693785.85
20120810,4196.28,700272.01
20120817,1844.7,751963.8099999999
20120824,6514.73,802003.61
20120831,3004.08,763867.59
20120907,2279.98,642827.29
20120914,3359.45,628494.63
20120921,8387.92,667151.46
20120928,7206.16,647097.65
20111111,6275.41,1051740.29
20111118,6846.81,1007579.44
20111125,5266.9,1535857.49
20111202,29944.71,1167621.14
20111209,16837.64,1308967.44
20111216,4590.08,1453153.33
20111223,4250.08,1863195.68
20111230,5826.4,982661.14
20120106,8239.01,895358.2
20120113,5824.45,855437.5700000001
20120120,7147.3,897027.44
20120127,2507.98,786459.23
20120203,8823.94,958487.75
20120210,5448.98,1034448.07
20120217,5499.8,1004749.41
20120224,3361.36,912958.95
20120302,3141.76,974866.65
20120309,5563.8,991127.01
20120316,4895.18,966780.01
20120323,2598.98,992774.4
20120330,3327.97,965769.93
20120406,5729.6,1197489.66
20120413,1932.86,939118.24
20120420,3897.67,1000342.87
20120427,2140.08,922539.94
20120504,1565.11,1005083.31
20120511,3482.48,997868.63
20120518,2464.02,986612.02
20120525,2638.03,1047297.38
20120601,3331.57,1102857.37
20120608,4316.44,1061134.37
20120615,2588.53,1061219.19
20120622,3938.83,1112449.3
20120629,2257.49,1053881.78
20120706,3465.23,1097786.14
20120713,1457.01,971361.38
20120720,2800.15,991969.37
20120727,3644.59,925731.21
20120803,3237.41,1007257.83
20120810,1906.3,973812.79
20120817,2354.36,981273.26
20120824,4648.25,1060906.75
20120831,2307.61,1022270.86
20120907,3346.55,996628.8
20120914,6011.9,918049.28
20120921,7556.34,921612.53
20120928,2130.39,976479.51
20111111,3543.37,1436940.78
20111118,5284.63,1345631.96
20111125,677.31,2057059.53
20111202,20441.81,1552886.59
20111209,13208.67,1841173.6
20111216,4241.95,2173621.2
20111223,570.74,2587953.32
20111230,2573.14,1213486.95
20120106,3931.61,1150662.55
20120113,2273.23,1031451.35
20120120,1848.96,1146992.13
20120127,1709.6,1037476.38
20120203,5335.65,1261872.67
20120210,6133.9,1358444.07
20120217,2236.81,1365546.69
20120224,7320.47,1272948.27
20120302,2723.0,1322852.2
20120309,2742.87,1292724.9
20120316,838.7,1258364.31
20120323,1541.93,1288154.1
20120330,3025.4,1261964.96
20120406,3494.82,1604605.69
20120413,1879.86,1231752.54
20120420,4874.16,1287899.41
20120427,2132.69,1277758.76
20120504,2841.41,1317379.68
20120511,2237.57,1321914.34
20120518,1374.13,1332952.47
20120525,2752.95,1552934.64
20120601,2312.38,1476144.34
20120608,6208.43,1568048.54
20120615,2213.38,1543667.68
20120622,5454.93,1522042.57
20120629,1888.97,1451782.16
20120706,5184.17,1545370.16
20120713,1106.63,1384921.63
20120720,1377.22,1381339.23
20120727,3275.95,1322932.36
20120803,1863.72,1416926.31
20120810,4860.8,1436311.76
20120817,3513.48,1510131.45
20120824,5906.69,1702220.96
20120831,3030.79,1577468.78
20120907,4827.11,1427162.26
20120914,7934.73,1279041.64
20120921,6412.69,1338627.55
20120928,3369.45,1319035.06
20111111,6034.65,1425078.59
20111118,5364.55,1297535.69
20111125,3661.62,1761235.67
20111202,19966.73,1335647.1
20111209,23368.58,1529615.54
20111216,5516.14,1624994.43
20111223,1309.54,2168344.23
20111230,4310.79,1363973.16
20120106,3261.35,1251581.89
20120113,4434.08,1155594.2
20120120,3663.25,1151993.85
20120127,2594.66,1057290.41
20120203,7146.25,1249696.97
20120210,4451.85,1403460.87
20120217,5533.12,1326370.08
20120224,9440.12,1303233.15
20120302,3688.64,1213994.39
20120309,3932.94,1325835.7
20120316,1844.03,1239299.12
20120323,3402.95,1221723.94
20120330,1749.37,1230106.13
20120406,5170.39,1524734.29
20120413,3980.37,1285783.87
20120420,4506.82,1208654.4
20120427,15101.9,1194334.65
20120504,4953.15,1306551.71
20120511,1286.62,1355391.79
20120518,4424.94,1298809.8
20120525,3763.4,1407897.57
20120601,2374.74,1467722.19
20120608,7604.47,1406313.13
20120615,5633.09,1364445.98
20120622,7308.24,1434709.63
20120629,4292.22,1428869.9
20120706,3889.14,1645097.75
20120713,4022.09,1405475.78
20120720,1867.65,1394299.0
20120727,4218.24,1307339.14
20120803,2781.67,1440374.13
20120810,5682.73,1497054.81
20120817,1858.94,1397970.54
20120824,3798.51,1303726.54
20120831,4937.68,1344558.92
20120907,4563.61,1477134.75
20120914,3353.34,1242909.53
20120921,6190.47,1261158.47
20120928,7013.13,1259278.36
20111111,3287.36,719235.07
20111118,3687.92,728525.6
20111125,926.72,1116211.39
20111202,15164.5,878314.5700000001
20111209,8753.69,916446.02
20111216,1932.2,997502.47
20111223,3547.38,1290532.97
20111230,2515.09,683665.37
20120106,3714.33,636419.12
20120113,3277.12,614764.31
20120120,1684.31,594744.89
20120127,2783.8,589554.29
20120203,5621.09,642776.4
20120210,6645.05,658984.38
20120217,6263.7,654088.02
20120224,3596.69,613501.05
20120302,1327.97,643155.89
20120309,3951.01,643711.53
20120316,1221.53,638204.27
20120323,1301.78,672831.78
20120330,4748.1,684348.92
20120406,4389.28,791356.9
20120413,1044.74,658691.56
20120420,2870.05,661566.48
20120427,1828.28,655157.32
20120504,1777.09,696421.72
20120511,2037.11,739866.16
20120518,1793.42,717207.19
20120525,2164.96,783371.02
20120601,2765.31,694765.95
20120608,4748.56,730254.19
20120615,3500.18,753860.89
20120622,5417.88,721601.9
20120629,1992.95,718890.8099999999
20120706,4619.98,753385.5499999999
20120713,1354.39,714093.95
20120720,2629.71,685676.58
20120727,1521.67,659109.53
20120803,2021.96,709724.6
20120810,3555.23,710496.97
20120817,780.22,728467.72
20120824,3561.61,756527.64
20120831,2540.33,714828.73
20120907,1903.09,671482.9
20120914,6124.49,657241.63
20120921,8294.38,664745.2
20120928,3098.09,683300.84
20111111,2399.33,1077640.13
20111118,4332.53,946091.79
20111125,660.57,1282320.05
20111202,14774.79,1012498.49
20111209,6055.33,1148987.46
20111216,2670.1,1204807.83
20111223,2816.25,1515175.01
20111230,2194.68,972834.42
20120106,6344.32,971557.62
20120113,2511.4,836305.65
20120120,2092.05,838751.5
20120127,1914.38,820059.89
20120203,6541.84,939158.25
20120210,5874.01,1081005.64
20120217,7086.22,965788.76
20120224,4114.28,917924.47
20120302,2581.11,955641.74
20120309,3900.33,1028569.01
20120316,2084.52,919503.4
20120323,2239.64,874790.6799999999
20120330,3196.41,922018.43
20120406,3852.6,1116829.23
20120413,2536.7,889670.29
20120420,3169.48,923600.02
20120427,2152.4,911969.0
20120504,2488.39,946573.29
20120511,2803.07,1062548.73
20120518,2648.76,978082.84
20120525,2272.3,1067310.74
20120601,2964.12,1015853.03
20120608,4172.84,1106176.83
20120615,3785.07,1029248.22
20120622,6556.54,1056282.91
20120629,2456.02,1051190.44
20120706,5437.93,1180470.8
20120713,1415.15,1063149.78
20120720,3437.32,1049625.9
20120727,1155.13,1031745.14
20120803,3544.06,1090915.09
20120810,2439.95,1121476.51
20120817,3038.77,1068292.56
20120824,4685.63,1022704.2
20120831,2555.38,1053495.51
20120907,3514.48,1081874.03
20120914,9072.93,986131.94
20120921,7025.39,961084.08
20120928,2465.17,964726.37
20111111,4920.65,1800728.07
20111118,14703.26,1723739.44
20111125,540.56,2504400.71
20111202,33247.0,1806924.74
20111209,8867.17,2014665.98
20111216,7853.48,2205919.86
20111223,2976.85,2739019.75
20111230,1773.53,1650604.6
20120106,6290.52,1535287.4
20120113,6238.31,1492399.13
20120120,1550.34,1542131.05
20120127,3857.29,1263534.86
20120203,6129.6,1564246.02
20120210,8024.91,1651605.35
20120217,1595.8,1606221.56
20120224,9045.21,1648602.39
20120302,4464.45,1509323.09
20120309,4582.1,1607343.41
20120316,2366.04,1635984.07
20120323,3467.03,1620839.34
20120330,3495.93,1615494.14
20120406,5692.72,1899013.34
20120413,4176.9,1650405.21
20120420,3244.98,1639999.47
20120427,2182.32,1565498.84
20120504,4687.08,1669388.45
20120511,2840.03,1674306.31
20120518,2346.31,1707158.82
20120525,4183.07,1818906.73
20120601,2775.35,1900638.6
20120608,7819.11,1764756.31
20120615,6779.57,1773500.56
20120622,6054.38,1837884.79
20120629,3522.11,1842555.32
20120706,7999.22,2062224.92
20120713,3102.22,1755889.53
20120720,7302.33,1730913.66
20120727,3358.94,1625883.71
20120803,3161.43,1705810.84
20120810,5611.07,1720537.26
20120817,6783.58,1735339.59
20120824,8212.53,1780443.36
20120831,5400.13,1731935.43
20120907,7235.18,1840955.23
20120914,4270.34,1519604.5
20120921,3359.1,1557485.75
20120928,12954.12,1540687.63
20111111,9895.33,1402654.95
20111118,9835.85,1255081.22
20111125,1790.89,1929738.27
20111202,19374.19,1368130.35
20111209,14073.59,1467024.3
20111216,6432.36,1429954.66
20111223,5674.11,1796203.51
20111230,7761.98,1270036.53
20120106,5218.5,1466046.07
20120113,7935.42,1161190.29
20120120,6009.03,1129540.48
20120127,4291.52,1132948.48
20120203,16008.79,1531599.44
20120210,8228.86,1572966.15
20120217,11114.94,1501503.68
20120224,6736.61,1323487.91
20120302,4736.14,1451740.57
20120309,9332.74,1680764.06
20120316,3645.65,1337875.49
20120323,3796.72,1216059.41
20120330,2536.67,1209524.11
20120406,8313.39,1559592.79
20120413,9394.39,1290684.95
20120420,4674.67,1180797.2
20120427,3226.41,1170456.16
20120504,8176.03,1450628.85
20120511,5556.15,1264575.18
20120518,5422.89,1213310.45
20120525,7620.93,1151214.41
20120601,5319.68,1245480.95
20120608,11752.37,1440687.69
20120615,6524.51,1229760.97
20120622,6659.58,1180671.55
20120629,4690.76,1129031.98
20120706,6421.05,1500863.54
20120713,1510.09,1179915.04
20120720,3623.51,1149427.48
20120727,4271.03,1135035.09
20120803,5970.49,1376520.1
20120810,3050.7,1269113.41
20120817,6620.24,1184198.41
20120824,5826.35,1199309.59
20120831,4508.04,1227118.75
20120907,11100.55,1469693.99
20120914,10483.58,1124660.77
20120921,9638.33,1135340.19
20120928,6671.45,1129508.61
20111111,2786.42,531600.62
20111118,5793.48,504601.29
20111125,1179.49,913165.19
20111202,6387.74,579874.22
20111209,5186.34,633240.53
20111216,6777.33,736805.66
20111223,1730.4,1016637.39
20111230,1792.92,551743.05
20120106,2053.68,469773.85
20120113,2512.9,444756.37
20120120,2842.32,446863.31
20120127,1504.22,395987.24
20120203,2548.96,493159.35
20120210,4026.33,545840.05
20120217,3381.36,559606.91
20120224,5024.43,488782.63
20120302,1699.2,500801.72
20120309,1542.59,504750.35
20120316,1575.61,489293.72
20120323,1177.24,517408.48
20120330,915.19,504566.28
20120406,4732.84,633826.55
20120413,1595.7,520493.83
20120420,1581.26,525200.59
20120427,1407.86,497250.22
20120504,1695.58,504963.84
20120511,2857.52,529707.87
20120518,597.94,543706.04
20120525,2750.24,549665.67
20120601,2768.33,576252.35
20120608,3946.59,554093.15
20120615,1180.28,552338.76
20120622,2589.37,581854.5
20120629,1957.42,555954.13
20120706,4059.51,578832.41
20120713,656.21,514709.76
20120720,1625.35,506705.36
20120727,1187.12,475158.24
20120803,2222.95,504754.74
20120810,1983.79,518628.42
20120817,1175.37,416881.66
20120824,1061.4,615026.15
20120831,1385.34,545844.91
20120907,3319.92,540811.85
20120914,4109.45,475127.18
20120921,2110.49,489079.23
20120928,3822.63,489674.23
20111111,3508.88,409686.63
20111118,1143.98,436462.63
20111125,477.74,452163.93
20111202,1257.19,412385.75
20111209,1774.78,436741.02
20111216,602.44,441265.08
20111223,2951.23,492022.68
20111230,239.99,376777.45
20120106,855.1,457030.86
20120113,916.52,447023.91
20120120,344.93,438760.62
20120127,421.39,433037.66
20120203,2393.21,434080.74
20120210,1923.82,451365.99
20120217,2043.43,435109.11
20120224,1342.2,425215.71
20120302,1031.3,438640.61
20120309,3286.61,446617.89
20120316,2536.55,413617.45
20120323,2099.05,430222.97
20120330,1080.75,449603.91
20120406,2364.16,461511.92
20120413,699.85,428784.7
20120420,369.74,462909.41
20120427,1112.14,433744.83
20120504,2003.64,454477.54
20120511,1487.23,436070.45
20120518,857.91,460945.14
20120525,2534.54,449355.91
20120601,7048.24,427021.18
20120608,3721.71,437222.94
20120615,1042.83,438523.24
20120622,3749.16,428554.63
20120629,1773.54,423192.4
20120706,2510.56,440553.42
20120713,7547.27,417640.34
20120720,2012.83,427491.04
20120727,3727.76,424581.17
20120803,2833.5,425136.55
20120810,2168.04,430878.28
20120817,1321.3,423351.15
20120824,1731.98,425296.65
20120831,1892.82,439132.5
20120907,1987.38,433565.77
20120914,2115.61,437773.31
20120921,1258.49,443891.64
20120928,1525.32,425410.04
20111111,7898.07,1444783.64
20111118,12533.58,1445174.79
20111125,492.36,1934099.65
20111202,24475.38,1388809.43
20111209,11604.37,1556798.94
20111216,5199.2,1611196.61
20111223,6207.39,2026176.14
20111230,3413.9,1355405.95
20120106,6256.02,1401232.52
20120113,3942.03,1377485.12
20120120,3302.94,1372504.9
20120127,4791.34,1259941.48
20120203,7737.46,1391479.91
20120210,8316.25,1527688.58
20120217,7435.73,1570813.52
20120224,5781.58,1392543.37
20120302,7948.31,1427881.22
20120309,8527.38,1439034.86
20120316,7905.67,1481728.13
20120323,6900.79,1365824.97
20120330,3691.1,1318854.22
20120406,16629.1,1496169.81
20120413,3076.8,1407842.91
20120420,7709.86,1407036.59
20120427,9196.82,1311352.25
20120504,4528.81,1391257.28
20120511,3794.93,1392938.06
20120518,17903.64,1441473.82
20120525,5802.72,1397094.26
20120601,3236.46,1404516.29
20120608,7363.36,1443285.79
20120615,5428.08,1431003.43
20120622,8954.0,1394065.76
20120629,6001.91,1349202.25
20120706,3975.98,1458059.42
20120713,10462.74,1374301.34
20120720,5588.47,1392395.2
20120727,11721.11,1303732.36
20120803,8759.63,1390174.63
20120810,6169.55,1386472.59
20120817,4049.09,1410181.7
20120824,7329.68,1379783.21
20120831,17926.84,1373651.49
20120907,3508.73,1358111.62
20120914,6254.74,1327705.44
20120921,13987.79,1373064.87
20120928,7577.57,1279080.58
20111111,4246.86,1182733.0
20111118,6452.61,1181651.55
20111125,1787.07,1684468.66
20111202,25961.21,1179773.88
20111209,9856.66,1415746.91
20111216,4074.52,1556017.91
20111223,4932.34,1959526.96
20111230,3017.63,1102367.65
20120106,6197.53,1099937.25
20120113,3137.59,1071598.36
20120120,5684.68,1080012.04
20120127,2324.48,1051864.6
20120203,7920.93,1156826.31
20120210,5473.82,1129422.86
20120217,7373.13,1243812.59
20120224,6028.36,1091822.72
20120302,2785.63,1153332.89
20120309,4305.36,1124537.97
20120316,1741.07,1138101.18
20120323,3312.99,1146632.46
20120330,3306.98,1108686.87
20120406,4133.57,1270577.01
20120413,4523.31,1171834.47
20120420,2578.3,1121405.91
20120427,2146.94,1126962.44
20120504,4729.13,1187384.53
20120511,3488.39,1187051.07
20120518,2831.5,1177539.71
20120525,3014.25,1232784.22
20120601,2634.77,1157557.79
20120608,6841.59,1246322.44
20120615,4381.8,1234759.54
20120622,15323.92,1196880.11
20120629,2945.01,1178211.81
20120706,6007.28,1214183.97
20120713,8154.1,1141184.66
20120720,9786.36,1167829.33
20120727,3861.65,1144901.52
20120803,4009.95,1183571.35
20120810,4298.69,1227469.2
20120817,1590.2,1261306.37
20120824,5920.55,1272809.11
20120831,2907.74,1183979.27
20120907,3089.99,1126685.95
20120914,8346.74,1156377.47
20120921,5347.22,1159119.6
20120928,5673.51,1157111.15
20111111,27754.23,271961.04
20111118,3220.86,251294.5
20111125,1641.91,255996.47
20111202,1280.77,220060.35
20111209,1580.88,270373.05
20111216,1065.06,259638.35
20111223,950.77,256235.19
20111230,556.38,215359.21
20120106,246.46,267058.08
20120113,671.89,279447.22000000003
20120120,317.59,244899.2
20120127,375.54,236920.49
20120203,773.27,256091.32
20120210,1244.96,282552.58
20120217,1005.65,266300.98
20120224,1653.57,242526.7
20120302,2045.14,248051.53
20120309,1640.64,287346.29
20120316,538.44,278067.73
20120323,227.12,246970.97
20120330,923.99,251327.67
20120406,321.7,275911.97000000003
20120413,1369.05,312698.67
20120420,284.28,261837.2
20120427,537.58,249798.75
20120504,709.35,270497.51
20120511,2001.77,295841.84
20120518,2161.91,276899.95
20120525,4038.58,261851.74
20120601,867.15,261131.09
20120608,959.13,286082.76
20120615,1079.36,290444.31
20120622,2346.53,261666.29
20120629,807.21,244338.31
20120706,1107.31,273690.37
20120713,2405.4,287033.64
20120720,959.57,253205.89
20120727,1205.27,249134.32
20120803,767.86,258533.12
20120810,278.04,297753.49
20120817,1698.55,270097.76
20120824,1381.43,247672.56
20120831,1547.92,237129.81
20120907,841.9,286428.78
20120914,495.17,277417.53
20120921,392.74,252709.58
20120928,1569.73,242813.51
20111111,4814.43,991570.02
20111118,5734.11,947552.44
20111125,1438.09,1345595.82
20111202,17316.01,988742.08
20111209,4102.57,1084243.91
20111216,2966.73,1151052.86
20111223,2109.3,1593655.96
20111230,3299.3,965512.36
20120106,2890.32,953844.85
20120113,4699.39,913755.12
20120120,2402.57,910899.05
20120127,769.52,872450.37
20120203,3833.23,939367.14
20120210,6375.39,1047658.09
20120217,6015.47,1123446.51
20120224,3919.46,950154.24
20120302,4281.12,990263.7
20120309,4638.14,976393.43
20120316,1656.98,999298.43
20120323,1934.93,945143.33
20120330,1979.96,938861.77
20120406,5479.81,1091020.37
20120413,1563.6,987353.65
20120420,2761.17,977628.78
20120427,2014.84,940299.87
20120504,3522.31,991104.4
20120511,1983.03,949625.52
20120518,2111.41,998672.85
20120525,2174.14,1015737.61
20120601,5049.13,977062.44
20120608,10377.32,999511.29
20120615,3054.63,982345.51
20120622,4524.99,1000285.1
20120629,3814.45,942970.63
20120706,3839.19,1007867.68
20120713,3029.0,954677.75
20120720,2456.79,950929.59
20120727,3878.36,917883.79
20120803,4169.76,973250.41
20120810,2103.48,1004523.59
20120817,5733.84,1013820.86
20120824,3844.82,926250.21
20120831,4926.61,933487.71
20120907,1789.37,976415.56
20120914,5118.55,955211.7
20120921,7308.76,943047.78
20120928,2618.07,928629.31
20111111,5421.27,880576.33
20111118,1618.6,820964.1
20111125,6386.86,1733822.4
20111202,26649.46,903606.03
20111209,9427.75,948964.99
20111216,14608.23,1115255.65
20111223,4140.36,1550214.02
20111230,2074.13,904650.55
20120106,6269.59,671708.09
20120113,3750.02,625135.11
20120120,2393.77,669850.04
20120127,9008.25,588722.99
20120203,4130.12,746901.03
20120210,8357.61,849779.14
20120217,10733.96,824568.39
20120224,4553.22,805028.74
20120302,1609.25,766571.1
20120309,2245.26,796351.35
20120316,2214.43,793045.82
20120323,5252.73,760671.1
20120330,3629.96,744525.69
20120406,4858.77,860293.46
20120413,1156.1,788633.42
20120420,2504.7,794660.24
20120427,1681.46,721212.45
20120504,4853.52,772036.6
20120511,2355.67,802383.63
20120518,2904.46,819196.68
20120525,2399.15,822167.17
20120601,5859.48,932195.52
20120608,5482.29,873415.01
20120615,1991.41,848289.41
20120622,2636.77,911696.0
20120629,5129.74,892133.41
20120706,6443.45,985479.64
20120713,1430.23,825763.48
20120720,3512.52,841224.74
20120727,2764.62,808030.15
20120803,2079.74,866216.36
20120810,2076.6,888368.8
20120817,2672.55,887979.47
20120824,4133.91,895274.72
20120831,3173.73,931278.97
20120907,8415.89,984833.35
20120914,7400.92,821568.64
20120921,9129.21,772302.94
20120928,3810.27,814099.86
20111111,1334.56,328498.92
20111118,578.02,332901.94
20111125,780.75,332811.55
20111202,624.31,293350.51
20111209,1129.02,312298.37
20111216,3752.18,341503.92000000004
20111223,2264.75,325262.46
20111230,412.21,287425.22
20120106,1024.9,329467.82
20120113,858.31,325976.34
20120120,589.99,330927.21
20120127,381.04,301444.94
20120203,1373.38,310982.87
20120210,699.9,335741.9
20120217,537.36,326316.73
20120224,872.76,313270.45
20120302,2359.78,315396.72000000003
20120309,1835.63,318674.93
20120316,612.83,335345.82
20120323,1382.01,317872.51
20120330,440.54,304144.9
20120406,1398.67,331026.11
20120413,487.07,339407.94
20120420,1473.96,323915.32
20120427,6621.24,308389.82
20120504,1191.47,312467.52
20120511,818.06,330518.34
20120518,1704.18,324801.13
20120525,1767.58,306098.17
20120601,1674.5,306005.53
20120608,597.68,338273.38
20120615,2709.66,333146.88
20120622,1805.33,306411.01
20120629,2549.31,291530.43
20120706,659.16,306578.89
20120713,1530.69,298337.41
20120720,886.99,303289.55
20120727,1545.26,279643.43
20120803,1077.74,304989.97000000003
20120810,1638.93,298947.51
20120817,1381.39,314607.22000000003
20120824,1012.91,282545.55
20120831,329.61,282647.48
20120907,2480.2,293728.57
20120914,1591.72,301893.63
20120921,1532.27,293804.45
20120928,1939.92,270677.98
20111111,796.28,501268.78
20111118,1502.49,527495.09
20111125,308.82,522554.04
20111202,1180.32,527117.81
20111209,1319.82,537224.52
20111216,868.78,533905.67
20111223,1316.88,605791.46
20111230,741.34,451327.61
20120106,1151.33,558343.57
20120113,820.26,546221.4
20120120,344.84,543894.07
20120127,323.83,514116.58
20120203,1757.37,555424.24
20120210,2147.95,527041.46
20120217,1372.2,541071.29
20120224,739.65,518696.89
20120302,3369.86,525559.17
20120309,2304.93,535937.25
20120316,563.61,484588.34
20120323,1560.28,520887.23
20120330,619.87,533734.9400000001
20120406,2119.5,564848.78
20120413,2429.1,506973.17
20120420,3201.88,523483.19
20120427,861.14,528807.45
20120504,671.64,535311.64
20120511,1500.11,527983.04
20120518,1697.98,534847.96
20120525,706.18,540625.79
20120601,1268.73,531811.85
20120608,769.34,528940.78
20120615,3027.4,508573.16
20120622,1269.26,484032.75
20120629,1989.84,508309.81
20120706,1155.93,519498.32
20120713,1270.54,506005.47
20120720,1634.33,503744.56
20120727,705.33,514489.17
20120803,683.58,521959.28
20120810,3183.91,500964.59
20120817,792.21,509633.71
20120824,2285.83,522665.04
20120831,540.98,538344.1
20120907,2145.98,526838.14
20120914,1617.03,514651.74
20120921,2143.91,521320.98
20120928,722.92,527953.14
20111111,1571.53,411116.95
20111118,2034.39,392003.13
20111125,615.68,393715.71
20111202,1889.95,411252.02
20111209,1589.34,435401.64
20111216,766.96,404283.84
20111223,1588.1,419717.41
20111230,770.38,342667.35
20120106,560.58,478483.2
20120113,1101.74,423260.82
20120120,1397.31,405215.91
20120127,2271.88,412882.31
20120203,2606.06,457711.68
20120210,1200.97,469787.38
20120217,2761.19,415513.97
20120224,2435.31,409411.61
20120302,3186.15,471115.38
20120309,1751.92,452792.53
20120316,1158.07,428465.11
20120323,1599.86,412456.48
20120330,1121.52,408679.36
20120406,1495.97,499267.66
20120413,1410.31,435790.74
20120420,1255.59,401615.8
20120427,1244.18,419964.77
20120504,2346.63,491755.69
20120511,2105.16,429914.6
20120518,1472.86,412314.71
20120525,1668.88,422810.12
20120601,886.6,435579.7
20120608,1999.19,448110.25
20120615,1800.18,430222.07
20120622,2241.95,405938.35
20120629,1447.29,404634.36
20120706,1132.08,471086.22
20120713,752.29,416036.75
20120720,1281.95,441683.74
20120727,1622.77,407186.47
20120803,1689.86,469311.17
20120810,1781.51,436690.13
20120817,2519.9,411866.46
20120824,1424.7,397428.22
20120831,1760.26,424904.95
20120907,2457.97,490274.82
20120914,2276.08,430944.39
20120921,2251.8,409600.98
20120928,802.5,398468.08
20111111,10590.23,1456957.38
20111118,6941.94,1510397.27
20111125,4875.43,2338832.4
20111202,18646.29,1632894.58
20111209,22649.7,1781528.77
20111216,6904.19,1991824.05
20111223,4911.65,2554482.84
20111230,8337.7,1537139.56
20120106,9638.2,1478537.93
20120113,10488.23,1369125.37
20120120,1798.51,1394841.03
20120127,1647.3,1320301.61
20120203,24354.2,1396150.15
20120210,9198.59,1442988.44
20120217,23647.05,1511041.69
20120224,10296.01,1412065.04
20120302,12907.82,1453047.02
20120309,28766.27,1470764.35
20120316,13451.44,1522421.07
20120323,3682.22,1469593.37
20120330,15532.43,1499727.02
20120406,15694.32,1764847.94
20120413,10538.44,1580732.73
20120420,5241.86,1433391.04
20120427,8663.37,1456997.2
20120504,12856.15,1512227.34
20120511,3506.41,1470792.41
20120518,18547.03,1522978.54
20120525,6579.15,1596036.66
20120601,9316.5,1640476.77
20120608,11870.68,1623442.24
20120615,25107.85,1587499.82
20120622,53212.72,1532316.79
20120629,85851.87,1492388.98
20120706,108519.28,1659221.99
20120713,105223.11,1471261.76
20120720,63005.58,1582168.27
20120727,35419.19,1487797.54
20120803,4573.34,1608277.74
20120810,10223.2,1641867.92
20120817,4609.77,1720221.91
20120824,13783.29,1724669.75
20120831,15590.53,1710923.94
20120907,10351.49,1609811.75
20120914,18054.35,1447614.08
20120921,13244.99,1555672.51
20120928,10273.98,1495607.07
20111111,4230.85,1037687.07
20111118,4424.36,905399.99
20111125,1788.31,1230011.95
20111202,15828.62,1059676.62
20111209,6850.25,1158708.98
20111216,2938.11,1198670.19
20111223,1336.25,1601585.7
20111230,2439.13,908853.15
20120106,4508.45,954576.86
20120113,3221.84,780607.52
20120120,1831.29,811365.42
20120127,1619.57,770157.29
20120203,5940.88,979552.34
20120210,7697.87,999785.48
20120217,2642.17,975500.87
20120224,9418.31,919301.81
20120302,2121.92,927732.02
20120309,3420.25,954233.87
20120316,2458.54,891154.18
20120323,3260.71,844490.86
20120330,2449.78,871945.64
20120406,6042.42,1132064.23
20120413,1820.75,857811.17
20120420,3376.98,896979.93
20120427,3113.29,875372.91
20120504,3364.41,993311.59
20120511,4204.96,967729.35
20120518,2388.29,896295.41
20120525,2448.8,991054.49
20120601,1627.19,1037464.27
20120608,7482.97,1079386.88
20120615,3695.1,977950.28
20120622,7972.99,1033552.18
20120629,2124.37,988764.84
20120706,5230.46,1182901.56
20120713,2677.19,979848.71
20120720,2263.49,968502.38
20120727,1605.34,954396.85
20120803,2209.27,1068346.76
20120810,2266.63,1007906.43
20120817,6417.42,969387.48
20120824,6021.47,945318.47
20120831,2912.76,987264.67
20120907,3268.99,1088248.4
20120914,7375.04,901709.82
20120921,4870.36,899768.4
20120928,4706.12,919595.44
20111111,4925.08,1302499.23
20111118,6131.09,1230118.02
20111125,2616.56,1906713.35
20111202,21739.26,1292436.23
20111209,9503.64,1548661.45
20111216,4809.26,1682368.32
20111223,3430.56,2263722.68
20111230,2366.54,1264014.16
20120106,4266.94,1208191.61
20120113,4044.44,1134767.28
20120120,1924.99,1116295.24
20120127,817.31,1079398.81
20120203,6379.49,1208825.6
20120210,8066.43,1238844.56
20120217,7390.48,1330451.46
20120224,6148.47,1224915.66
20120302,1736.73,1239813.26
20120309,3889.43,1243814.77
20120316,2020.55,1201511.62
20120323,3631.27,1215354.38
20120330,2419.34,1239423.19
20120406,6791.05,1460234.31
20120413,3631.39,1323004.73
20120420,2227.25,1220815.33
20120427,3068.81,1248950.65
20120504,2996.97,1359770.73
20120511,4051.18,1353285.1
20120518,2976.99,1331514.44
20120525,2444.61,1424500.47
20120601,2652.68,1374891.36
20120608,5117.87,1436383.84
20120615,4290.96,1384584.59
20120622,4741.92,1386407.17
20120629,3293.29,1355600.01
20120706,4087.29,1456300.89
20120713,2636.17,1332594.07
20120720,5518.54,1347175.93
20120727,3228.27,1344723.97
20120803,3666.08,1439607.35
20120810,2667.3,1504545.94
20120817,3474.47,1560590.05
20120824,2287.85,1464462.85
20120831,6180.92,1360517.52
20120907,3187.05,1392143.82
20120914,6742.72,1306644.25
20120921,7962.34,1276609.36
